subject,model,task,requested_seconds,effective_seconds,permutation,balanced_accuracy
t17,shrinkage_lda,listening_word,0.5,0.5,45,0.14285714285714285
t17,shrinkage_lda,listening_word,0.5,0.5,46,0.19999999999999998
t17,shrinkage_lda,listening_word,0.5,0.5,47,0.2285714285714286
t17,shrinkage_lda,listening_word,0.5,0.5,48,0.17142857142857146
t17,shrinkage_lda,behavior,0.5,0.5,0,0.2642857142857143
t17,shrinkage_lda,behavior,0.5,0.5,1,0.26785714285714285
t17,shrinkage_lda,behavior,0.5,0.5,2,0.2928571428571428
t17,shrinkage_lda,behavior,0.5,0.5,3,0.2857142857142857
t17,shrinkage_lda,behavior,0.5,0.5,4,0.19285714285714284
t17,shrinkage_lda,behavior,0.5,0.5,5,0.20714285714285713
t17,shrinkage_lda,behavior,0.5,0.5,6,0.26071428571428573
t17,shrinkage_lda,behavior,0.5,0.5,7,0.2857142857142857
t17,shrinkage_lda,behavior,0.5,0.5,8,0.2928571428571428
t17,shrinkage_lda,behavior,0.5,0.5,9,0.23214285714285712
t17,shrinkage_lda,behavior,0.5,0.5,10,0.3
t17,shrinkage_lda,behavior,0.5,0.5,11,0.2035714285714286
t17,shrinkage_lda,behavior,0.5,0.5,12,0.26071428571428573
t17,shrinkage_lda,behavior,0.5,0.5,13,0.24642857142857144
t17,shrinkage_lda,behavior,0.5,0.5,14,0.2
t17,shrinkage_lda,behavior,0.5,0.5,15,0.18571428571428572
t17,shrinkage_lda,behavior,0.5,0.5,16,0.17857142857142855
t17,shrinkage_lda,behavior,0.5,0.5,17,0.275
t17,shrinkage_lda,behavior,0.5,0.5,18,0.29285714285714287
t17,shrinkage_lda,behavior,0.5,0.5,19,0.25
t17,shrinkage_lda,behavior,0.5,0.5,20,0.17142857142857143
t17,shrinkage_lda,behavior,0.5,0.5,21,0.24642857142857144
t17,shrinkage_lda,behavior,0.5,0.5,22,0.24285714285714285
t17,shrinkage_lda,behavior,0.5,0.5,23,0.275
t17,shrinkage_lda,behavior,0.5,0.5,24,0.3
t17,shrinkage_lda,behavior,0.5,0.5,25,0.2785714285714286
t17,shrinkage_lda,behavior,0.5,0.5,26,0.21785714285714286
t17,shrinkage_lda,behavior,0.5,0.5,27,0.24642857142857144
t17,shrinkage_lda,behavior,0.5,0.5,28,0.2928571428571428
t17,shrinkage_lda,behavior,0.5,0.5,29,0.23214285714285715
t17,shrinkage_lda,behavior,0.5,0.5,30,0.26785714285714285
t17,shrinkage_lda,behavior,0.5,0.5,31,0.30714285714285716
t17,shrinkage_lda,behavior,0.5,0.5,32,0.3
t17,shrinkage_lda,behavior,0.5,0.5,33,0.2357142857142857
t17,shrinkage_lda,behavior,0.5,0.5,34,0.25357142857142856
t17,shrinkage_lda,behavior,0.5,0.5,35,0.29642857142857143
t17,shrinkage_lda,behavior,0.5,0.5,36,0.3571428571428571
t17,shrinkage_lda,behavior,0.5,0.5,37,0.21785714285714286
t17,shrinkage_lda,behavior,0.5,0.5,38,0.2642857142857143
t17,shrinkage_lda,behavior,0.5,0.5,39,0.21071428571428574
t17,shrinkage_lda,behavior,0.5,0.5,40,0.29642857142857143
t17,shrinkage_lda,behavior,0.5,0.5,41,0.2
t17,shrinkage_lda,behavior,0.5,0.5,42,0.24285714285714285
t17,shrinkage_lda,behavior,0.5,0.5,43,0.18571428571428572
t17,shrinkage_lda,behavior,0.5,0.5,44,0.2142857142857143
t17,shrinkage_lda,behavior,0.5,0.5,45,0.14642857142857144
t17,shrinkage_lda,behavior,0.5,0.5,46,0.23214285714285715
t17,shrinkage_lda,behavior,0.5,0.5,47,0.25357142857142856
t17,shrinkage_lda,behavior,0.5,0.5,48,0.24285714285714285
t17,diagonal_lda,imagined_word,0.5,0.5,0,0.2571428571428572
t17,diagonal_lda,imagined_word,0.5,0.5,1,0.12857142857142856
t17,diagonal_lda,imagined_word,0.5,0.5,2,0.19999999999999998
t17,diagonal_lda,imagined_word,0.5,0.5,3,0.12857142857142856
t17,diagonal_lda,imagined_word,0.5,0.5,4,0.05714285714285715
t17,diagonal_lda,imagined_word,0.5,0.5,5,0.12857142857142856
t17,diagonal_lda,imagined_word,0.5,0.5,6,0.12857142857142856
t17,diagonal_lda,imagined_word,0.5,0.5,7,0.12857142857142856
t17,diagonal_lda,imagined_word,0.5,0.5,8,0.14285714285714285
t17,diagonal_lda,imagined_word,0.5,0.5,9,0.14285714285714288
t17,diagonal_lda,imagined_word,0.5,0.5,10,0.12857142857142856
t17,diagonal_lda,imagined_word,0.5,0.5,11,0.14285714285714285
t17,diagonal_lda,imagined_word,0.5,0.5,12,0.1142857142857143
t17,diagonal_lda,imagined_word,0.5,0.5,13,0.11428571428571428
t17,diagonal_lda,imagined_word,0.5,0.5,14,0.05714285714285715
t17,diagonal_lda,imagined_word,0.5,0.5,15,0.07142857142857142
t17,diagonal_lda,imagined_word,0.5,0.5,16,0.14285714285714285
t17,diagonal_lda,imagined_word,0.5,0.5,17,0.1285714285714286
t17,diagonal_lda,imagined_word,0.5,0.5,18,0.1285714285714286
t17,diagonal_lda,imagined_word,0.5,0.5,19,0.14285714285714285
t17,diagonal_lda,imagined_word,0.5,0.5,20,0.21428571428571427
t17,diagonal_lda,imagined_word,0.5,0.5,21,0.1142857142857143
t17,diagonal_lda,imagined_word,0.5,0.5,22,0.08571428571428572
t17,diagonal_lda,imagined_word,0.5,0.5,23,0.21428571428571427
t17,diagonal_lda,imagined_word,0.5,0.5,24,0.17142857142857146
t17,diagonal_lda,imagined_word,0.5,0.5,25,0.18571428571428572
t17,diagonal_lda,imagined_word,0.5,0.5,26,0.1285714285714286
t17,diagonal_lda,imagined_word,0.5,0.5,27,0.1142857142857143
t17,diagonal_lda,imagined_word,0.5,0.5,28,0.21428571428571427
t17,diagonal_lda,imagined_word,0.5,0.5,29,0.17142857142857143
t17,diagonal_lda,imagined_word,0.5,0.5,30,0.14285714285714285
t17,diagonal_lda,imagined_word,0.5,0.5,31,0.18571428571428572
t17,diagonal_lda,imagined_word,0.5,0.5,32,0.21428571428571427
t17,diagonal_lda,imagined_word,0.5,0.5,33,0.09999999999999999
t17,diagonal_lda,imagined_word,0.5,0.5,34,0.1285714285714286
t17,diagonal_lda,imagined_word,0.5,0.5,35,0.09999999999999999
t17,diagonal_lda,imagined_word,0.5,0.5,36,0.14285714285714285
t17,diagonal_lda,imagined_word,0.5,0.5,37,0.2
t17,diagonal_lda,imagined_word,0.5,0.5,38,0.2285714285714286
t17,diagonal_lda,imagined_word,0.5,0.5,39,0.1285714285714286
t17,diagonal_lda,imagined_word,0.5,0.5,40,0.14285714285714285
t17,diagonal_lda,imagined_word,0.5,0.5,41,0.1285714285714286
t17,diagonal_lda,imagined_word,0.5,0.5,42,0.1142857142857143
t17,diagonal_lda,imagined_word,0.5,0.5,43,0.08571428571428573
t17,diagonal_lda,imagined_word,0.5,0.5,44,0.1285714285714286
t17,diagonal_lda,imagined_word,0.5,0.5,45,0.15714285714285717
t17,diagonal_lda,imagined_word,0.5,0.5,46,0.18571428571428575
t17,diagonal_lda,imagined_word,0.5,0.5,47,0.1142857142857143
t17,diagonal_lda,imagined_word,0.5,0.5,48,0.20000000000000004
t17,diagonal_lda,attempted_word,0.5,0.5,0,0.14285714285714285
t17,diagonal_lda,attempted_word,0.5,0.5,1,0.05714285714285715
t17,diagonal_lda,attempted_word,0.5,0.5,2,0.17142857142857146
t17,diagonal_lda,attempted_word,0.5,0.5,3,0.22857142857142856
t17,diagonal_lda,attempted_word,0.5,0.5,4,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,5,0.2285714285714286
t17,diagonal_lda,attempted_word,0.5,0.5,6,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,7,0.14285714285714285
t17,diagonal_lda,attempted_word,0.5,0.5,8,0.2
t17,diagonal_lda,attempted_word,0.5,0.5,9,0.08571428571428573
t17,diagonal_lda,attempted_word,0.5,0.5,10,0.17142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,11,0.19999999999999998
t17,diagonal_lda,attempted_word,0.5,0.5,12,0.2285714285714286
t17,diagonal_lda,attempted_word,0.5,0.5,13,0.19999999999999998
t17,diagonal_lda,attempted_word,0.5,0.5,14,0.22857142857142856
t17,diagonal_lda,attempted_word,0.5,0.5,15,0.14285714285714285
t17,diagonal_lda,attempted_word,0.5,0.5,16,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,17,0.14285714285714285
t17,diagonal_lda,attempted_word,0.5,0.5,18,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,19,0.14285714285714285
t17,diagonal_lda,attempted_word,0.5,0.5,20,0.028571428571428574
t17,diagonal_lda,attempted_word,0.5,0.5,21,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,22,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,23,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,24,0.08571428571428573
t17,diagonal_lda,attempted_word,0.5,0.5,25,0.028571428571428574
t17,diagonal_lda,attempted_word,0.5,0.5,26,0.31428571428571433
t17,diagonal_lda,attempted_word,0.5,0.5,27,0.19999999999999998
t17,diagonal_lda,attempted_word,0.5,0.5,28,0.2571428571428572
t17,diagonal_lda,attempted_word,0.5,0.5,29,0.0
t17,diagonal_lda,attempted_word,0.5,0.5,30,0.17142857142857146
t17,diagonal_lda,attempted_word,0.5,0.5,31,0.08571428571428573
t17,diagonal_lda,attempted_word,0.5,0.5,32,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,33,0.2571428571428572
t17,diagonal_lda,attempted_word,0.5,0.5,34,0.028571428571428574
t17,diagonal_lda,attempted_word,0.5,0.5,35,0.028571428571428574
t17,diagonal_lda,attempted_word,0.5,0.5,36,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,37,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,38,0.14285714285714285
t17,diagonal_lda,attempted_word,0.5,0.5,39,0.19999999999999998
t17,diagonal_lda,attempted_word,0.5,0.5,40,0.19999999999999998
t17,diagonal_lda,attempted_word,0.5,0.5,41,0.08571428571428573
t17,diagonal_lda,attempted_word,0.5,0.5,42,0.05714285714285715
t17,diagonal_lda,attempted_word,0.5,0.5,43,0.08571428571428573
t17,diagonal_lda,attempted_word,0.5,0.5,44,0.08571428571428573
t17,diagonal_lda,attempted_word,0.5,0.5,45,0.2571428571428572
t17,diagonal_lda,attempted_word,0.5,0.5,46,0.1142857142857143
t17,diagonal_lda,attempted_word,0.5,0.5,47,0.05714285714285715
t17,diagonal_lda,attempted_word,0.5,0.5,48,0.1142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,0,0.19999999999999998
t17,diagonal_lda,listening_word,0.5,0.5,1,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,2,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,3,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,4,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,5,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,6,0.1142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,7,0.05714285714285715
t17,diagonal_lda,listening_word,0.5,0.5,8,0.08571428571428573
t17,diagonal_lda,listening_word,0.5,0.5,9,0.2857142857142857
t17,diagonal_lda,listening_word,0.5,0.5,10,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,11,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,12,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,13,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,14,0.2
t17,diagonal_lda,listening_word,0.5,0.5,15,0.19999999999999998
t17,diagonal_lda,listening_word,0.5,0.5,16,0.2285714285714286
t17,diagonal_lda,listening_word,0.5,0.5,17,0.1142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,18,0.08571428571428573
t17,diagonal_lda,listening_word,0.5,0.5,19,0.08571428571428573
t17,diagonal_lda,listening_word,0.5,0.5,20,0.08571428571428573
t17,diagonal_lda,listening_word,0.5,0.5,21,0.22857142857142856
t17,diagonal_lda,listening_word,0.5,0.5,22,0.08571428571428572
t17,diagonal_lda,listening_word,0.5,0.5,23,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,24,0.2285714285714286
t17,diagonal_lda,listening_word,0.5,0.5,25,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,26,0.1142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,27,0.1142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,28,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,29,0.19999999999999998
t17,diagonal_lda,listening_word,0.5,0.5,30,0.08571428571428573
t17,diagonal_lda,listening_word,0.5,0.5,31,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,32,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,33,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,34,0.08571428571428573
t17,diagonal_lda,listening_word,0.5,0.5,35,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,36,0.1142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,37,0.08571428571428573
t17,diagonal_lda,listening_word,0.5,0.5,38,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,39,0.17142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,40,0.17142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,41,0.17142857142857146
t17,diagonal_lda,listening_word,0.5,0.5,42,0.17142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,43,0.17142857142857143
t17,diagonal_lda,listening_word,0.5,0.5,44,0.22857142857142856
t17,diagonal_lda,listening_word,0.5,0.5,45,0.14285714285714285
t17,diagonal_lda,listening_word,0.5,0.5,46,0.19999999999999998
t17,diagonal_lda,listening_word,0.5,0.5,47,0.22857142857142856
t17,diagonal_lda,listening_word,0.5,0.5,48,0.1142857142857143
t17,diagonal_lda,behavior,0.5,0.5,0,0.275
t17,diagonal_lda,behavior,0.5,0.5,1,0.23214285714285712
t17,diagonal_lda,behavior,0.5,0.5,2,0.2857142857142857
t17,diagonal_lda,behavior,0.5,0.5,3,0.2928571428571428
t17,diagonal_lda,behavior,0.5,0.5,4,0.1642857142857143
t17,diagonal_lda,behavior,0.5,0.5,5,0.20714285714285713
t17,diagonal_lda,behavior,0.5,0.5,6,0.2607142857142857
t17,diagonal_lda,behavior,0.5,0.5,7,0.32499999999999996
t17,diagonal_lda,behavior,0.5,0.5,8,0.30714285714285716
t17,diagonal_lda,behavior,0.5,0.5,9,0.2
t17,diagonal_lda,behavior,0.5,0.5,10,0.3321428571428572
t17,diagonal_lda,behavior,0.5,0.5,11,0.2142857142857143
t17,diagonal_lda,behavior,0.5,0.5,12,0.2714285714285714
t17,diagonal_lda,behavior,0.5,0.5,13,0.25357142857142856
t17,diagonal_lda,behavior,0.5,0.5,14,0.21785714285714286
t17,diagonal_lda,behavior,0.5,0.5,15,0.175
t17,diagonal_lda,behavior,0.5,0.5,16,0.19285714285714287
t17,diagonal_lda,behavior,0.5,0.5,17,0.29642857142857143
t17,diagonal_lda,behavior,0.5,0.5,18,0.3142857142857143
t17,diagonal_lda,behavior,0.5,0.5,19,0.2464285714285714
t17,diagonal_lda,behavior,0.5,0.5,20,0.18214285714285716
t17,diagonal_lda,behavior,0.5,0.5,21,0.2285714285714286
t17,diagonal_lda,behavior,0.5,0.5,22,0.2642857142857143
t17,diagonal_lda,behavior,0.5,0.5,23,0.3214285714285714
t17,diagonal_lda,behavior,0.5,0.5,24,0.29642857142857143
t17,diagonal_lda,behavior,0.5,0.5,25,0.2857142857142857
t17,diagonal_lda,behavior,0.5,0.5,26,0.225
t17,diagonal_lda,behavior,0.5,0.5,27,0.2357142857142857
t17,diagonal_lda,behavior,0.5,0.5,28,0.31785714285714284
t17,diagonal_lda,behavior,0.5,0.5,29,0.22142857142857142
t17,diagonal_lda,behavior,0.5,0.5,30,0.28214285714285714
t17,diagonal_lda,behavior,0.5,0.5,31,0.31785714285714284
t17,diagonal_lda,behavior,0.5,0.5,32,0.275
t17,diagonal_lda,behavior,0.5,0.5,33,0.24642857142857139
t17,diagonal_lda,behavior,0.5,0.5,34,0.20357142857142857
t17,diagonal_lda,behavior,0.5,0.5,35,0.2714285714285714
t17,diagonal_lda,behavior,0.5,0.5,36,0.3535714285714286
t17,diagonal_lda,behavior,0.5,0.5,37,0.21785714285714286
t17,diagonal_lda,behavior,0.5,0.5,38,0.2642857142857143
t17,diagonal_lda,behavior,0.5,0.5,39,0.2142857142857143
t17,diagonal_lda,behavior,0.5,0.5,40,0.28214285714285714
t17,diagonal_lda,behavior,0.5,0.5,41,0.18571428571428572
t17,diagonal_lda,behavior,0.5,0.5,42,0.25
t17,diagonal_lda,behavior,0.5,0.5,43,0.20714285714285713
t17,diagonal_lda,behavior,0.5,0.5,44,0.2
t17,diagonal_lda,behavior,0.5,0.5,45,0.11428571428571428
t17,diagonal_lda,behavior,0.5,0.5,46,0.20357142857142857
t17,diagonal_lda,behavior,0.5,0.5,47,0.22857142857142854
t17,diagonal_lda,behavior,0.5,0.5,48,0.22500000000000003
